Created-At,From-User,Source,Text,Retweet-Count,Id
12/19/2020 2:36:00 PM,Karupuak Jangek,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@CommuterLine Berarti penerapan psbb tidak mempengaruhi jadwal krl ya ?,0,1340199286751910000
12/19/2020 2:36:00 PM,lin,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,eh tgl 21 psbb lagi jkt??? beneran g c,0,1340199217680190000
12/19/2020 2:29:00 PM,LIPUTAN4.COM,<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>,"Gandeng Anggota Dewan Pamekasan, 50 Anak Dikhitan Gratis oleh PSBB https://t.co/LzUsJFAh7x",0,1340197570807790000
12/19/2020 2:28:00 PM,ayaya.??,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@iamkevinregardy @nawanpangestu95 @mrlindov_ @tvindonesiawkwk kalo dibuka malah nanti diliat nya kurang sopan dong lg psbb kayak gini ngapain buka masker? cuman spech berapa menit doang dipermasalahin. oiya lupa ini kan kekoreaan ??,0,1340197412074270000
12/19/2020 2:28:00 PM,bineeee,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@fvckbitjhs psbb,0,1340197395242490000
12/19/2020 2:27:00 PM,Wina,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@40218n Yabai da ne... gile dari video2 yg kesebar juga ga keliatan kalau ada psbb yg ketat, semoga kamu tetep safe ya :(",0,1340197008317980000
12/19/2020 2:25:00 PM,ran stress liat minimo.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@beloved_kmh duitku psbb pls?,0,1340196640083340000
12/19/2020 2:09:00 PM,LIPUTAN4.COM,<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>,"Gandeng Anggota Dewan Pamekasan, 50 Anak Dikhitan Gratis oleh PSBB https://t.co/Zj2kE1UrHl",0,1340192479077910000
12/19/2020 2:05:00 PM,ON - FOLLOW @sqwfess,<a href='https://twitter.com/squidwardfess' rel='nofollow'>ini base squidward</a>,"Sqw! kan psbb sekarang lagi diperpanjang, kalau cuma mau naik kereta jabodetabek aja apa harus pake surat izin? Tolong dong infonya makasih?",0,1340191402362250000
12/19/2020 2:03:00 PM,vansboyzt,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Menuju PSBB. https://t.co/ueUtZlinZm,0,1340190976342590000
12/19/2020 2:03:00 PM,Imnot_u,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@republikaonline Sejali lagheee gue pertanyakan TEPATNYA KARANTINA ATAU PSBB??? KRN KEDUANYA BEDA PASAL...,0,1340190960202830000
12/19/2020 2:00:00 PM,ini,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@collegemenfess bagaimana menerapkan hidup sehat di rumah selama psbb,0,1340190197078620000
12/19/2020 1:58:00 PM,COLLE | BACA PINNED????,<a href='https://twitter.com/collegemenfess' rel='nofollow'>Pakai masker! Stay safe! -Bot-</a>,"[cm] guys ada saran tema iklan layanan masyarakat ga? aku kelompokan 4 org, dan lg psbb gini yg bisa dikerjain dirumah masing2 temanya apa ya?:( buntu bgt. makasih",0,1340189701232160000
12/19/2020 1:57:00 PM,Listya Chelsea,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @LILApama2011: Setiap kali demo berimbas pada ekonomi dan kemacetan. 
Masyarakat di sekitar keganggu roda perekonomian terhambat.
Harus…",2,1340189488144820000
12/19/2020 1:57:00 PM,Listya Chelsea,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @LILApama2011: Pengusaha mengaku khawatir jika aksi massa 1812 yang melakukan demo di depan Istana, Jakarta Pusat Jumat (18/12/2020) bis…",2,1340189455659850000
12/19/2020 1:47:00 PM,kedirifess,<a href='https://twitter.com/KediriFess' rel='nofollow'>Harmoni Kediri Lagi</a>,mulai kapan ye kediri kota psbb cah?,0,1340187076470330000
12/19/2020 1:40:00 PM,Akuratco,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Empat toko di Bandung disegel Pemkot karena langgar PSBB.
https://t.co/i1OTxtqCmi",2,1340185092820360000
12/19/2020 1:39:00 PM,Agus Supriatna,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @orangdesadamai: 7. Karena menurutnya juga, jika angka penyebaran Kovid semakin meningkat, maka terbuka pemerintah memberlakukan PSBB yg…",9,1340185007688600000
12/19/2020 1:38:00 PM,adlian pratama,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @HarrisRegar: Sedari awal gak konsisten. Kalau boleh mau kita jujur sejatinya kebijakan Negaralah yg membuat Angka Covid-16 terus mening…,6,1340184831200690000
12/19/2020 1:36:00 PM,Rully Sutrisno,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@PRFMnews Giliran pas banyak kasus covid..warga bdg yg kena dampaknya..jalan2 protokol pd dtutup,psbb dan sebagainya ?",0,1340184262201330000
12/19/2020 1:34:00 PM,bukanwanitabiasa,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@KediriFess Psbb,0,1340183686394770000
12/19/2020 1:34:00 PM,M@sbrow,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@mohmahfudmd @YouTube Mf p.Mahfud klw diskresi selevel menko mestix dg pjelasan bhwa stelah 1 hr megantar MRS utk keg.bsokx dst DILARANG ttp ini tdk trucap dlm pjelasan itu pd esokx jd wjar saja klw tjadi tafsir yg brbeda diantra pjabat daerah slama PSBB itu, so klw itu dilakukn ... aman gk bingung",0,1340183644497870000
12/19/2020 1:33:00 PM,nitnut,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@KediriFess Psbb deh kayanya,0,1340183508187190000
12/19/2020 1:30:00 PM,Kodim0504JakartaSelatan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Babinsa Kel. Setiabudi, Pelda Sutoro bersama pasukan BKO PDMPK  melaksanakan kegiatan pendisiplinan prokes di Pos Pantau PSBB Taman Sport Budaya Dukuh Atas, Jl. Jend. Sudirman, Kel. Setiabudi, Setiabudi, Jakarta Selatan. https://t.co/6mDM2vjGyX",0,1340182629174260000
12/19/2020 1:27:00 PM,RIP IndonesianJustice?.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Yg membuat Covid-19 di Indonesia naik Justru Kebijakan Pemerintah, krn lebih memilih Ekonomi dan Politik. 
1. PSBB bukan Karantina Wilayah saat kasus msh ratusan. 
2. Melakukan ajakan New Normal/Kebiasaan baru diawal-awal PSBB. 
3. Libur Cuti Bersama.
4. Pilkada. 
@mohmahfudmd https://t.co/DFVwehooSA",0,1340181937793560000
12/19/2020 1:27:00 PM,Bang Will,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@El_AhmadRipani @Stakof @budhihermanto https://t.co/qjFy3acA8L
Y ngomongny jgn gn
Kyk nyalahin masyarakat terutama muslim Krn g mau g jumatan g mau g pengajian
Lagian kn ad jg contoh nongkrong2 gaje, party2 dll
Kok yg disebut muslim, jumatan, pengajian
Klo mo apresiasi y argumennya bansos, psbb dll loh",0,1340181909603720000
12/19/2020 1:23:00 PM,Sobat Ghoib,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@thisisnandsky Sbnernya gak masalah juga liburan yg penting prokes aja.. Psbb gak ada ngaruh selama prokes jalan..
Selama ini kerja2 aja, kluar2 aja asal prokes",0,1340180982725370000
12/19/2020 1:23:00 PM,?mark,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@nctjjv Boleh tuh hyung, tapi lagi psbb jadi ga boleh main di luar",0,1340180980770820000
12/19/2020 1:20:00 PM,nan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@py_s_p Bingung sih kak...kemarin katanya psbb lagi, trus kok org2 udah pada bisa liburan? malah kasus kan tambah naik...",0,1340180218837790000
12/19/2020 1:02:00 PM,Mystogan,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@infobdg Heeh masia, kalo sampe covid di bandung ngelunjak lagi. Lu PSBB lagi. Jalanan sepi, toko-toko dapet omzet dari mana bang? Lu enak gaji tetep pake duit rakyat.",0,1340175666579300000
12/19/2020 12:57:00 PM,aisya | kinda ia,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@ikbarsssjnrtha katanya bakal ada psbb lagi ga sih?,0,1340174365367750000
12/19/2020 12:57:00 PM,Tanya kenapa ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@AtikaFaya Memaksa demo di era psbb berkali kali jelas anarkis lah yak ? Wakakak,0,1340174338499070000
12/19/2020 12:51:00 PM,Ihsans 1080p,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Nanti Pas Malam Tahun Baru Harus Tetap PSBB! 
Party Secara Besar-Besaran",0,1340172870022920000
12/19/2020 12:49:00 PM,Bramantyo Adi,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@bknsmbrngdaeng jangan ditanyaa.. ini aja ud ketaker lemesnya. 
Ga usah turun BB dulu deh, waktu awal2 PSBB transisi, megang barbell 20kg aja kikuk hahaha!",0,1340172492908900000
12/19/2020 12:49:00 PM,Tanya kenapa ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@MrsRachelIn Dari maksa bikin demo pas psbb aja uda niat salah , mana bisa percaya ga ada niat salah lainnya yak? Wakakaka",0,1340172387547960000
12/19/2020 12:48:00 PM,ayash,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,libur banyak tp gaada duit terus psbb yauda push rank ml tiap hari fix,0,1340172221919110000
12/19/2020 12:42:00 PM,S E B A G A I,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Pola pikir na teh pinter pisan walikota aing, pak moal sakalian dosbolkeun ulah aya psbb jeung nu laen na https://t.co/yI6GQr17ER",0,1340170611226600000
12/19/2020 12:42:00 PM,Jami,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@collegemenfess PSBB,0,1340170582244130000
12/19/2020 12:41:00 PM,Annasa Fajar Gumilang,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Sejak kurang lebih dua minggu  PSBB Proporsional baru dua kali ke luar komplek. Banyakin kerja dari rumah. Selama di rumah lumayan banyak ide terkumpul. Semoga sesegera mungkin ide-ide itu terlaksana. #dirumahaja,0,1340170453084640000
12/19/2020 12:40:00 PM,DECo.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"PSBB Jakarta kembali diperpanjang pada 5 Juni hingga akhir Juni dan disebut masa transisi menuju pembukaan kota pada Juli 2020 dan penerapan new normal. 

https://t.co/jAqO9WoqFZ",0,1340170230954220000
12/19/2020 12:38:00 PM,SERUAN H7,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @LILApama2011: Karena menurutnya, jika angka penyebaran Covid-19 semakin meningkat, maka terbuka kemungkinan Pemerintah memberlakukan PS…",1,1340169617361140000
12/19/2020 12:38:00 PM,SERUAN H7,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @LILApama2011: Bahkan ini bisa memicu kembali diterapkannya PSBB.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia",1,1340169581734740000
12/19/2020 12:37:00 PM,CNBC Indonesia,<a href='http://www.detik.com/' rel='nofollow'>detikcommunity</a>,PSBB Ketat Hilangkan Potensi Pendapatan Penyewa Mal di Nataru https://t.co/o6dTTcqlnc,0,1340169290071200000
12/19/2020 12:36:00 PM,E L I S Y A,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Karena menurutnya, jika angka penyebaran Covid-19 semakin meningkat, maka terbuka kemungkinan Pemerintah memberlakukan PSBB yang lebih ketat, yang pastinya akan membatasi operasional dunia usaha.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia",1,1340169153873730000
12/19/2020 12:36:00 PM,E L I S Y A,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Bahkan ini bisa memicu kembali diterapkannya PSBB.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia",1,1340169148513410000
12/19/2020 12:36:00 PM,E L I S Y A,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Pengusaha mengaku khawatir jika aksi massa 1812 yang melakukan demo di depan Istana, Jakarta Pusat Jumat (18/12/2020) bisa berpotensi meningkatkan kasus Covid-19 yang baru.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia

https://t.co/qw1hnPlmLA",2,1340169145027940000
12/19/2020 12:34:00 PM,E L I S Y A,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Setiap kali demo berimbas pada ekonomi dan kemacetan. 
Masyarakat di sekitar keganggu roda perekonomian terhambat.
Harus ada efek jera supaya tidak ada demo demo lagi.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia

https://t.co/qw1hnPlmLA",2,1340168722141480000
12/19/2020 12:10:00 PM,Edo Tirta Winata,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@KompasTV Kan psbb,0,1340162494581460000
12/19/2020 12:08:00 PM,lagiSibukRL?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@5ecret5oodam @TiaraZakia2 @5ecretNumber Ke inget psbb dirumah ga ngapa2in,0,1340162026316820000
12/19/2020 12:01:00 PM,Novitasari Susanty,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Tasik psbb lagi~~,0,1340160340684770000
12/19/2020 11:59:00 AM,akbarisme,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Jangan psbb dulu...
Aku mau makan coto lagi",0,1340159823707440000
12/19/2020 11:57:00 AM,MedcomID,<a href='https://www.medcom.id' rel='nofollow'>medcom_API</a>,Pemkot Bandung Segel 4 Toko Modern Pelanggar PSBB https://t.co/DovHwJ2391,0,1340159176526340000
12/19/2020 11:56:00 AM,Sams Arief,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@LOVE_AG4EVER Kalau di berlakukan PSBB ketat di terminal² pastinya bus² & juga para penumpang lenyap lagi sperti bulan Maret lalu. Kami para crew bus & juga pedagang² asongan di terimial² mau gemana, makan juga buat kehidupan keluarga.",0,1340159137162770000
12/19/2020 11:55:00 AM,M A L I N G,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@_Ibrahh 2021 : PSBB,0,1340158916097790000
12/19/2020 11:55:00 AM,Official Suzuki Indonesia,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Kenyamanan berkendara bareng Suzuki XL7 bisa kamu dapetin di medan apapun, Suzuki Family.

Karena masih pandemi & masa PSBB, rencana liburannya ditunda dulu ya! Yuk sebutin wishlist tempat liburan kamu ke mana aja nih?

#Suzuki #SuzukiIndonesia #YourGear #SuzukiTetapMelaju #XL7 https://t.co/0R81NYqvw6",3,1340158790885230000
12/19/2020 11:54:00 AM,Sams Arief,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@LOVE_AG4EVER Buat siapapun #demo1812 , #FPI tolong sudahi acara² ini selagi masih pandemik. Kami² para pekerja transportasi, orang² terminal, pdagang asongan, pegawai & crew awak bus, juga para penjemput rejeki di terminal². Kami mulai kelimpungan lagi kalo berlaku lagi PSBB ketat.",0,1340158592377240000
12/19/2020 11:52:00 AM,Putciput,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@Mahalinidisini Dirumah aja Lin... PSBB diperketat. Masa Mall sm tempat makan dibatasin cuman sampe jam 7 malam?,0,1340158081116720000
12/19/2020 11:52:00 AM,rüdiger,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@infobdg Nya geus, tong aya psbb atuh brou ah. Percuma ai kitu mah, warga bdg dihimbau ulah kamana-mana, ai wisatawan bebas liburan di bdg wkwk",0,1340157975667720000
12/19/2020 11:50:00 AM,anaknyapaklurahlohh,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@putra_p16 @Sepdhan1 @ChahrulIrawan @mohmahfudmd jangan dikit dikit salahin masyarakat goblok,dikit dikit bilang langgar PSBB.. di dki orang mana bisa bebas pergi kalau nggak pakai masker, goblok juga luh, emang daerah di indonesia ini yang PSBB nya lancar dimana sih.. https://t.co/USRJsQAZO3",0,1340157571718500000
12/19/2020 11:48:00 AM,Rusdi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@halusinasu warga jateng bukannya psbb,0,1340157125926930000
12/19/2020 11:48:00 AM,anaknyapaklurahlohh,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@putra_p16 @Sepdhan1 @ChahrulIrawan gw males jelasin ke luh sempak.butuh waktu juga soalnya..sok sok PSBB dilanggar, emang PSBB nya aja yang nggak efektif, diminta lockdown lu bilang kagak ada duit..emang yang paling banyak klaster covid apaan kalau bukan perkantoran sempak..psbb mana yang dilanggar sama org kantor",0,1340156908557150000
12/19/2020 11:41:00 AM,agen pulsa dan elpiji,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@guddpipelkok hasil psbb,0,1340155164049650000
12/19/2020 11:38:00 AM,BuCin,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Praktek aja 
Ga usah banyak teori
Nyatanya DKI tinggi tetep
Padahal udh berjilid jilid PSBB
ga meningkat juga ekonomi DKI 
Banyak yang terimbas tutup usaha https://t.co/RjDjtRyszY",0,1340154528910300000
12/19/2020 11:35:00 AM,dewanto nugroho,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@gus_el_diajie oiya sedang psbb,0,1340153683972000000
12/19/2020 11:32:00 AM,cocoo,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@saturnoce gboleh, psbb",0,1340152959749900000
12/19/2020 11:31:00 AM,Evan Bastian,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"7. Karena menurutnya juga, jika angka penyebaran Kovid semakin meningkat, maka terbuka pemerintah memberlakukan PSBB yg lebih ketat, yg pastinya akan membatasi operasional dunia usaha.

Rakyat Benci Kovid & FPI
#FrontProvokasiIndonesia",9,1340152734310310000
12/19/2020 11:31:00 AM,Reza Aceh,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @MediaAcehOnline: Hadang Massa Aksi 1812, Polisi: Kami Minta Bubar, Jakarta Masih PSBB https://t.co/HO15qnixnP",1,1340152708959900000
12/19/2020 11:28:00 AM,Rosie.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@jihauun Maaf, aku lagi psbb",0,1340152077331280000
12/19/2020 11:28:00 AM,Tiko,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@woodyforlaxx blm bisa si bdg psbb lg wkwkwkw,0,1340151940802440000
12/19/2020 11:23:00 AM,Marmati,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ada Demo 1812, Pengusaha Cemas Jakarta Bakal PSBB Lagi. 
Menang otak minimalis doyan banget bikin orang lain susah. 
#NowOrNeverSikatFPI 
#BravoTNIPolriRakyat 

https://t.co/dlHhov02l2",3,1340150823649600000
12/19/2020 11:17:00 AM,Burung Punih,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@ArieIstiyono @DivHumas_Polri @Puspen_TNI FPI otaknya dmn , sdh tau di DKI PSBB pencegahan covid19, kok Demo, tp Alloh swt akan melindungi pemerintahan Jokowi",0,1340149293789770000
12/19/2020 11:17:00 AM,Pantau.com,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Langgar PSBB, Pemkot Bandung Segel Empat Toko Modern #Bandung https://t.co/0cj2zBcNK6",0,1340149236025840000
12/19/2020 11:11:00 AM,? Hujan Damai ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@jokowi Bapak @jokowi yang terhormat, kami sudah muak pak dengan pandemi ini, kami ingin bebas beraktivitas seperti biasa ? dengan adanya PSBB keadaan bukan semakin membaik, makin menambah angka dan propaganda ketakutan semakin ngeri pak? kami rakyat kecil sudah benar-benar sesak pak?",0,1340147798566530000
12/19/2020 11:07:00 AM,Shepia,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @herrychommbiie: 5. Hingga akhirnya sempat Pemerintah akan memberlakukan Darurat Sipil, tapi karena banyak yang Menolak akhirnya Preside…",1,1340146636387860000
12/19/2020 11:06:00 AM,Shepia,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @herrychommbiie: 6. Saat PSBB Penegakan sanksi tidak jelas dan terkesan tebang pilih, kasus Hajatan yang menampilkan Penyanyi Dangdut Ib…",1,1340146572055610000
12/19/2020 11:06:00 AM,ratya,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@achelelel anak produksi gabut lgi psbb,0,1340146434654420000
12/19/2020 11:04:00 AM,MR. R.A,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Haha ayuk Mabar... 

#tahunbaru
#mabar
#corona
#psbb
#membosankan https://t.co/iaTlFPpbxM",0,1340145901281580000
12/19/2020 11:03:00 AM,Muhammad Fauzan,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@infobdg Kamari pemkot rek psbb di salahkeun, ai ayeuna wisatawan rek kadarieu teu make surat rapid disalahkeun oge, teu ngarti urg ka netijen",0,1340145678408800000
12/19/2020 10:58:00 AM,atinuy?,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,Ahir bulan niatnya mo ajak anak2 jalan2 tau2 psbb lg :) setan memang,0,1340144492721000000
12/19/2020 10:53:00 AM,roy!,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@velmarshllmthrs merokok dalam psbb,0,1340143257116840000
12/19/2020 10:48:00 AM,Punyacerita,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"PSBB
Pas sayang belom bertemu.",0,1340142040667970000
12/19/2020 10:46:00 AM,Kodim 0503/JB,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kodim 0503/JB, Koramil 06/Kalideres, Pelda Budiyo (Babinsa) Giat Operasi Yustisi dan Tertib Masker Bersama Tiga Pilar Dalam Rangka PSBB Sesuai Protokol Kesehatan, 
di Pos Lantas Daan Mogot, Jl. Dan Mogot Km 15, RT.01/012 Kel. Kalideres Kec. Kalideres Jakarta Barat. https://t.co/fwrEEnoadZ",0,1340141512013740000
12/19/2020 10:44:00 AM,???,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@leemarkzeu Eum psbb...,0,1340140970621330000
12/19/2020 10:40:00 AM,anak desa,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@hotmilf6969 Masih masa psbb ??,0,1340139904836090000
12/19/2020 10:36:00 AM,Aditia  Doni  S,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@VIVAcoid Tanpa di vaksin Terjadi berbagai demonstrasi, kerumunan massa saat PSBB, PSBB transisi, 

Demonstrasi besar2an 
Indikasi tidak ada pandemik covid yg muncul  ?",0,1340138807824240000
12/19/2020 10:31:00 AM,Radio Elshinta,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Pemkot Bandung segel empat toko modern langgar PSBB 
https://t.co/Vv6I0zlt8P https://t.co/5imZPzkerA",1,1340137571456700000
12/19/2020 10:29:00 AM,Humas Polsek P.S,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Kapolsubsektor Gandaria Ipda Nababan bersama unsur terkait melaksanakan penerapan PSBB cegah Covid 19 di Chek Point Jl.Raya Bogor Km 28 perbatasan Jaktim - Depok https://t.co/52VQ5E5A4L,0,1340137097038950000
12/19/2020 10:28:00 AM,Bobbzz,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"2020:
         Januari,Februari,PSBB,
         Desember_

2021:
          Didepan mata",0,1340136880545750000
12/19/2020 10:27:00 AM,KelurahanKebonJeruk,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kegiatan Ronda Covid-19 PSBB di Lingkungan Rw 013 Kelurahan Kebon Jeruk Jakarta Barat.

@aniesbaswedan 
@BangAriza 
@BeritaJakarta 
@DKIJakarta 
@kominfotikjb
@KecKebonJeruk 
@LAPOR1708 
@JSCLounge 
@SatpolPP_DKI 
@infojkt 
@jktinformasi https://t.co/YIbGkEPJSu",0,1340136768989890000
12/19/2020 10:27:00 AM,?,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,@ccchainnn Lucu banget peraturan pemerintahnya o lagi liat aturan psbb rupanya,0,1340136577511540000
12/19/2020 10:26:00 AM,Chandra,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@vis_tama Gimana sih, makanya klw dipanggil sidanh tuh datang bukannya malah menyerang anggota yg sedang bertugas, klw si HRS kemaren datang masalah pasti gak jadi seribet ini.
Udh tau di jakarta PSBB ngapain masih kerumunan. 
Tuh kemaren yg kerumunan pas bukan waktu PSBB",0,1340136271172100000
12/19/2020 10:17:00 AM,Kulak White Coffee,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@HugoBlegog Psbb,0,1340134047331230000
12/19/2020 10:14:00 AM,Sonny RS ??,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @Kel_KarKun: Satgas Covid-19 Kelurahan melaksanakan giat monitoring PSBB dan Operasi Tertib Masker di Jl. Anggrek IV RW 02 Kel Karet Kun…,1,1340133480529690000
12/19/2020 10:11:00 AM,kharisma tauhid,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Heran sama aturan psbb ini,taman2 terbuka pada ditutupin, tapi tempat nongkrong tertutup malah pada buka,penuh pula",0,1340132597142150000
12/19/2020 10:06:00 AM,Guinevere,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Mdy_Asmara1701: Dulu pada nyinyirin Pak Anies melakukan PSBB sekarang malah minta ?

Capek deh. https://t.co/wGuQaVLmBa",255,1340131251701730000
12/19/2020 10:04:00 AM,Kekeyshanhaniang,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Demokrasi memang bebas untuk siapa saja,bebas menyuarakan apa saja,
  Tp demo saat pandemi kalian itu orang yg ga punya hati nurani,
Karna kalian covid naik lagi
Masyarakat makin mederita lagi sebab psbb berlaku kembali
#NowOrNever 
#BravoTNIPolriRakyat 
#IndonesiaNegaraHukum https://t.co/rYqNpzUFbS",0,1340130842643860000
12/19/2020 9:56:00 AM,vian,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@kentackymurah kan emg psbb iyh,0,1340128862731060000
